,model,alpha,length,loc_error,num_traj,eduN,UPV-MAT,FCI,UCL,Erasmus MC,Anomalous Unicorns,DecBayComp,NOA,QuBI,DeepSPT,WUST ML B,WUST ML A,BIT,TSA
143,sbm,1.4500000000000002,210,10.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.9230769230769231,0.7692307692307693
144,sbm,1.6500000000000001,210,1.0,8,0.625,0.75,0.875,0.75,0.75,1.0,0.875,0.75,0.75,0.625,0.75,0.5,0.625,0.5
145,sbm,1.6500000000000001,210,2.0,12,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.75,0.5,0.8333333333333334,0.5
146,sbm,1.6500000000000001,210,10.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,1.0,0.5714285714285714
147,sbm,1.85,210,1.0,18,0.6666666666666666,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.7777777777777778,0.9444444444444444,0.7222222222222222,0.7222222222222222,0.5,0.3333333333333333
148,sbm,1.85,210,2.0,12,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
149,sbm,1.85,210,10.0,11,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727273
150,sbm,0.05,260,1.0,12,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.5,0.5,0.5833333333333334,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5,0.3333333333333333,0.5
151,sbm,0.05,260,2.0,20,0.85,0.8000000000000002,0.9,0.75,0.75,0.75,0.85,0.8000000000000002,0.7,0.75,0.5,0.75,0.45,0.5
152,sbm,0.05,260,10.0,20,0.9500000000000001,0.9,0.85,0.85,0.9,0.85,0.85,0.85,0.8000000000000002,0.7,0.6,0.8000000000000002,0.7,0.55
153,sbm,0.25,260,1.0,19,0.9473684210526315,0.8947368421052632,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8421052631578947,0.8421052631578947,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5263157894736842,0.8947368421052632,0.47368421052631576,0.3157894736842105
154,sbm,0.25,260,2.0,22,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.6818181818181818,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.6818181818181818,0.5909090909090909,0.7272727272727273,0.5454545454545454,0.8181818181818182
155,sbm,0.25,260,10.0,22,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.8636363636363636,0.9090909090909091,0.7272727272727273,0.7727272727272727,0.6363636363636364,0.8636363636363636,0.5909090909090909,0.6363636363636364
156,sbm,0.45,260,1.0,20,0.85,0.7,0.75,0.7,0.8000000000000002,0.65,0.75,0.55,0.8000000000000002,0.6,0.6,0.6,0.3,0.4000000000000001
157,sbm,0.45,260,2.0,20,0.9500000000000001,0.9500000000000001,0.9,0.8000000000000002,0.9,0.85,0.8000000000000002,0.85,0.7,0.7,0.75,0.7,0.5,0.7
158,sbm,0.45,260,10.0,27,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.8148148148148148,0.9259259259259259,0.9259259259259259,0.7777777777777778,0.8518518518518519,0.5925925925925926,0.5555555555555556,0.7037037037037037,0.7037037037037037
159,sbm,0.6500000000000001,260,1.0,21,0.7619047619047619,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.47619047619047616,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.19047619047619047
160,sbm,0.6500000000000001,260,2.0,14,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.7857142857142857,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715
161,sbm,0.6500000000000001,260,10.0,21,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.23809523809523808,0.6190476190476191
162,sbm,0.8500000000000001,260,1.0,18,0.7222222222222222,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.6111111111111112,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.05555555555555555
163,sbm,0.8500000000000001,260,2.0,27,0.7777777777777778,0.7777777777777778,0.7037037037037037,0.6666666666666666,0.7407407407407407,0.6296296296296297,0.6666666666666666,0.6296296296296297,0.48148148148148145,0.6666666666666666,0.37037037037037035,0.25925925925925924,0.25925925925925924,0.4444444444444444
164,sbm,0.8500000000000001,260,10.0,31,0.8387096774193549,0.9032258064516129,0.8387096774193549,0.9032258064516129,0.8387096774193549,0.9354838709677419,0.7096774193548389,0.7741935483870968,0.6774193548387096,0.4838709677419355,0.6129032258064516,0.35483870967741943,0.2903225806451613,0.6129032258064516
165,sbm,1.05,260,1.0,11,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.09090909090909091
166,sbm,1.05,260,2.0,15,0.8000000000000002,0.8666666666666667,1.0,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.8000000000000002
167,sbm,1.05,260,10.0,20,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.75,0.9,0.9,0.75,0.65,0.65,0.75
168,sbm,1.2500000000000002,260,1.0,16,0.8125,0.875,0.9375,0.875,0.75,0.875,0.625,0.625,0.6875,0.875,0.6875,0.5,0.4375,0.5625
169,sbm,1.2500000000000002,260,2.0,11,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.8181818181818182,0.9090909090909091,1.0,1.0,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.7272727272727273
170,sbm,1.2500000000000002,260,10.0,12,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.75,0.8333333333333334,0.75,0.9166666666666666,0.6666666666666666
171,sbm,1.4500000000000002,260,1.0,24,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.875,0.8333333333333334,0.7916666666666666,0.8333333333333334,0.5,0.6666666666666666,0.5833333333333334,0.4166666666666667
172,sbm,1.4500000000000002,260,2.0,13,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,0.8461538461538461,0.5384615384615384,0.9230769230769231,0.8461538461538461
173,sbm,1.4500000000000002,260,10.0,11,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.9090909090909091
174,sbm,1.6500000000000001,260,1.0,13,0.8461538461538461,0.9230769230769231,1.0,1.0,0.7692307692307693,1.0,0.8461538461538461,0.8461538461538461,0.7692307692307693,1.0,0.5384615384615384,0.38461538461538464,0.5384615384615384,0.38461538461538464
175,sbm,1.6500000000000001,260,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
176,sbm,1.6500000000000001,260,10.0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.9090909090909091,0.7272727272727273
177,sbm,1.85,260,1.0,8,0.875,1.0,0.875,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.5,0.625,0.5,0.25
178,sbm,1.85,260,2.0,21,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.6190476190476191
179,sbm,1.85,260,10.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.7
