,model,alpha,length,loc_error,num_traj,eduN,UCL,FCI,UPV-MAT,Erasmus MC,WUST ML A,WUST ML B,BIT,DecBayComp,Valencian Karatekas
505,sbm,1.4500000000000002,410,1.0,3,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666
506,sbm,1.4500000000000002,410,1.5,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004
507,sbm,1.4500000000000002,410,2.0,4,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.0,0.0
508,sbm,1.4500000000000002,410,5.5,5,1.0,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.4000000000000001,1.0,0.20000000000000004,0.8000000000000002
509,sbm,1.4500000000000002,410,6.0,7,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.14285714285714285,0.2857142857142857
510,sbm,1.4500000000000002,410,10.0,6,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.0
511,sbm,1.6500000000000001,410,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666
512,sbm,1.6500000000000001,410,1.5,7,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285
513,sbm,1.6500000000000001,410,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
514,sbm,1.6500000000000001,410,5.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
515,sbm,1.6500000000000001,410,6.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
516,sbm,1.6500000000000001,410,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
517,sbm,1.85,410,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
518,sbm,1.85,410,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
519,sbm,1.85,410,5.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333
520,sbm,1.85,410,6.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333
521,sbm,1.85,410,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
522,sbm,0.05,460,1.0,2,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0
523,sbm,0.05,460,1.5,13,0.6923076923076923,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.23076923076923078
524,sbm,0.05,460,2.0,5,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,0.4000000000000001,0.6,0.6
525,sbm,0.05,460,5.5,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0
526,sbm,0.05,460,6.0,11,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.2727272727272727,0.18181818181818182
527,sbm,0.05,460,10.0,4,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.75,0.25
528,sbm,0.25,460,1.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4000000000000001,0.20000000000000004,0.6
529,sbm,0.25,460,1.5,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.2857142857142857
530,sbm,0.25,460,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0
531,sbm,0.25,460,5.5,7,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.0
532,sbm,0.25,460,6.0,4,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.25,0.0
533,sbm,0.25,460,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5
534,sbm,0.45,460,1.0,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666
535,sbm,0.45,460,1.5,8,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.25,0.375
536,sbm,0.45,460,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
537,sbm,0.45,460,5.5,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333
538,sbm,0.45,460,6.0,10,1.0,1.0,0.9,0.9,0.9,0.8000000000000002,0.3,0.8000000000000002,0.10000000000000002,0.0
539,sbm,0.45,460,10.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333
540,sbm,0.6500000000000001,460,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
541,sbm,0.6500000000000001,460,1.5,5,0.8000000000000002,1.0,0.6,0.8000000000000002,0.8000000000000002,0.6,0.6,0.4000000000000001,0.0,0.8000000000000002
542,sbm,0.6500000000000001,460,2.0,4,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.5,0.0
543,sbm,0.6500000000000001,460,5.5,7,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.0
544,sbm,0.6500000000000001,460,6.0,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.4000000000000001,0.4000000000000001,0.0
545,sbm,0.6500000000000001,460,10.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,sbm,0.8500000000000001,460,1.0,2,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0
547,sbm,0.8500000000000001,460,1.5,5,1.0,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.0,0.20000000000000004,0.0
548,sbm,0.8500000000000001,460,2.0,6,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.0,0.5
549,sbm,0.8500000000000001,460,5.5,8,1.0,1.0,1.0,1.0,1.0,0.625,0.375,0.125,0.5,0.25
550,sbm,0.8500000000000001,460,6.0,5,1.0,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.0,0.4000000000000001,0.4000000000000001
551,sbm,0.8500000000000001,460,10.0,4,0.75,1.0,0.75,0.75,1.0,0.25,0.25,0.0,0.25,0.0
552,sbm,1.05,460,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5
553,sbm,1.05,460,1.5,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0
554,sbm,1.05,460,2.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666
555,sbm,1.05,460,5.5,4,1.0,1.0,0.75,0.75,0.75,0.25,0.5,0.75,0.0,0.25
556,sbm,1.05,460,6.0,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,1.0,0.0,0.20000000000000004
557,sbm,1.05,460,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5
558,sbm,1.2500000000000002,460,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0
559,sbm,1.2500000000000002,460,1.5,4,1.0,1.0,0.5,1.0,0.75,0.75,0.75,0.25,0.0,0.25
560,sbm,1.2500000000000002,460,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
561,sbm,1.2500000000000002,460,5.5,5,1.0,1.0,0.8000000000000002,0.8000000000000002,1.0,0.6,1.0,0.8000000000000002,0.0,0.4000000000000001
562,sbm,1.2500000000000002,460,6.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0
563,sbm,1.2500000000000002,460,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
564,sbm,1.4500000000000002,460,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
565,sbm,1.4500000000000002,460,1.5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20000000000000004,0.0,0.0
566,sbm,1.4500000000000002,460,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0
567,sbm,1.4500000000000002,460,5.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333
568,sbm,1.4500000000000002,460,6.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333
569,sbm,1.4500000000000002,460,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
570,sbm,1.6500000000000001,460,1.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0
571,sbm,1.6500000000000001,460,1.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0
572,sbm,1.6500000000000001,460,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
573,sbm,1.6500000000000001,460,5.5,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.0,0.25
574,sbm,1.6500000000000001,460,6.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
575,sbm,1.85,460,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
576,sbm,1.85,460,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
577,sbm,1.85,460,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
578,sbm,1.85,460,5.5,6,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.0,0.0
579,sbm,1.85,460,6.0,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.5
580,sbm,1.85,460,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
581,sbm,0.05,510,1.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
582,sbm,0.05,510,1.5,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
583,sbm,0.05,510,2.0,4,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.0
584,sbm,0.05,510,5.5,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.6,0.4000000000000001,0.4000000000000001,0.20000000000000004,0.20000000000000004
585,sbm,0.05,510,6.0,5,1.0,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,0.4000000000000001,0.6,0.20000000000000004
586,sbm,0.05,510,10.0,4,1.0,0.75,0.75,0.5,0.5,0.75,0.5,0.0,0.0,0.0
587,sbm,0.25,510,1.0,4,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.5,0.25,0.25
588,sbm,0.25,510,1.5,11,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.18181818181818182
589,sbm,0.25,510,2.0,5,0.8000000000000002,0.6,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.4000000000000001,0.8000000000000002,0.0
590,sbm,0.25,510,5.5,7,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.2857142857142857
591,sbm,0.25,510,6.0,11,0.9090909090909091,1.0,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.18181818181818182
592,sbm,0.25,510,10.0,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5
593,sbm,0.45,510,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
594,sbm,0.45,510,1.5,7,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285
595,sbm,0.45,510,2.0,4,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.25
596,sbm,0.45,510,5.5,11,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.2727272727272727,0.09090909090909091
597,sbm,0.45,510,6.0,8,1.0,0.875,0.875,0.875,0.875,0.875,0.5,0.625,0.25,0.25
598,sbm,0.45,510,10.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
599,sbm,0.6500000000000001,510,1.0,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.6,0.20000000000000004,0.20000000000000004,0.20000000000000004
600,sbm,0.6500000000000001,510,1.5,8,0.75,0.75,1.0,1.0,0.75,0.5,0.625,0.5,0.25,0.25
601,sbm,0.6500000000000001,510,2.0,5,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.6,0.0
602,sbm,0.6500000000000001,510,5.5,7,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.14285714285714285
603,sbm,0.6500000000000001,510,6.0,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
604,sbm,0.6500000000000001,510,10.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25
605,sbm,0.8500000000000001,510,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0
606,sbm,0.8500000000000001,510,1.5,7,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0
607,sbm,0.8500000000000001,510,2.0,2,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0
608,sbm,0.8500000000000001,510,5.5,10,0.8000000000000002,0.7,0.7,0.9,0.5,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.10000000000000002,0.20000000000000004
609,sbm,0.8500000000000001,510,6.0,4,0.75,0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.5,0.0
610,sbm,0.8500000000000001,510,10.0,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5
611,sbm,1.05,510,1.0,2,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0
612,sbm,1.05,510,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
613,sbm,1.05,510,2.0,6,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666
614,sbm,1.05,510,5.5,7,1.0,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.42857142857142855
615,sbm,1.05,510,6.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
616,sbm,1.05,510,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
617,sbm,1.2500000000000002,510,1.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666
618,sbm,1.2500000000000002,510,1.5,5,1.0,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.6,0.0,0.20000000000000004
619,sbm,1.2500000000000002,510,2.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.20000000000000004
620,sbm,1.2500000000000002,510,5.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
621,sbm,1.2500000000000002,510,6.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0
622,sbm,1.2500000000000002,510,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
623,sbm,1.4500000000000002,510,1.0,2,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5
624,sbm,1.4500000000000002,510,1.5,6,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0
625,sbm,1.4500000000000002,510,2.0,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.6,0.20000000000000004,0.0,0.0
626,sbm,1.4500000000000002,510,5.5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
627,sbm,1.4500000000000002,510,6.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
628,sbm,1.4500000000000002,510,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
629,sbm,1.6500000000000001,510,1.0,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
630,sbm,1.6500000000000001,510,1.5,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
631,sbm,1.6500000000000001,510,2.0,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
632,sbm,1.6500000000000001,510,5.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
633,sbm,1.6500000000000001,510,6.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666
634,sbm,1.85,510,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333
635,sbm,1.85,510,1.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
636,sbm,1.85,510,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
637,sbm,1.85,510,5.5,4,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.25
638,sbm,1.85,510,6.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0
639,sbm,1.85,510,10.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333
640,sbm,0.05,560,1.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0
641,sbm,0.05,560,1.5,13,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.07692307692307693
642,sbm,0.05,560,2.0,4,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.5,0.5,0.0
643,sbm,0.05,560,5.5,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.20000000000000004,0.0
644,sbm,0.05,560,6.0,9,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.4444444444444444
645,sbm,0.05,560,10.0,4,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.0
646,sbm,0.25,560,1.5,4,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.25
647,sbm,0.25,560,2.0,8,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.75,0.25,0.25
648,sbm,0.25,560,5.5,4,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.75,0.25,0.0
649,sbm,0.25,560,6.0,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714
650,sbm,0.25,560,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
651,sbm,0.45,560,1.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
652,sbm,0.45,560,1.5,7,1.0,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.14285714285714285
653,sbm,0.45,560,2.0,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0
654,sbm,0.45,560,5.5,7,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
655,sbm,0.45,560,6.0,6,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.5,0.5,0.0
656,sbm,0.45,560,10.0,4,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.0,0.25
657,sbm,0.6500000000000001,560,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5
658,sbm,0.6500000000000001,560,1.5,10,0.9,0.9,0.9,0.8000000000000002,0.9,0.4000000000000001,0.6,0.6,0.20000000000000004,0.10000000000000002
659,sbm,0.6500000000000001,560,2.0,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.4000000000000001,0.20000000000000004
660,sbm,0.6500000000000001,560,5.5,7,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.2857142857142857
661,sbm,0.6500000000000001,560,6.0,7,1.0,1.0,1.0,1.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857
662,sbm,0.6500000000000001,560,10.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.0
663,sbm,0.8500000000000001,560,1.0,5,1.0,0.6,0.4000000000000001,0.8000000000000002,0.6,0.20000000000000004,0.6,0.4000000000000001,0.4000000000000001,0.20000000000000004
664,sbm,0.8500000000000001,560,1.5,8,0.875,0.625,0.875,0.875,0.75,0.625,0.25,0.25,0.125,0.25
665,sbm,0.8500000000000001,560,2.0,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,1.0,1.0,0.8000000000000002,0.4000000000000001,0.8000000000000002,0.20000000000000004
666,sbm,0.8500000000000001,560,5.5,4,1.0,1.0,1.0,0.75,1.0,0.25,0.25,0.0,0.5,0.5
667,sbm,0.8500000000000001,560,6.0,7,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.2857142857142857
668,sbm,0.8500000000000001,560,10.0,2,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5
669,sbm,1.05,560,1.5,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857
670,sbm,1.05,560,5.5,7,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0
671,sbm,1.05,560,6.0,4,1.0,0.5,0.75,1.0,1.0,0.75,0.75,1.0,0.25,0.0
672,sbm,1.2500000000000002,560,1.0,5,1.0,1.0,0.8000000000000002,1.0,0.8000000000000002,0.6,0.6,0.4000000000000001,0.0,0.4000000000000001
673,sbm,1.2500000000000002,560,1.5,5,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.0,0.0
674,sbm,1.2500000000000002,560,5.5,4,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.0
675,sbm,1.2500000000000002,560,6.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333
676,sbm,1.4500000000000002,560,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0
677,sbm,1.4500000000000002,560,1.5,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.0,0.25
678,sbm,1.4500000000000002,560,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
679,sbm,1.4500000000000002,560,5.5,6,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.16666666666666666
680,sbm,1.4500000000000002,560,6.0,10,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.0,0.3
681,sbm,1.4500000000000002,560,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
682,sbm,1.6500000000000001,560,1.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
683,sbm,1.6500000000000001,560,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
684,sbm,1.6500000000000001,560,5.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
685,sbm,1.6500000000000001,560,10.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25
686,sbm,1.85,560,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0
687,sbm,1.85,560,1.5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.0
688,sbm,1.85,560,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
689,sbm,1.85,560,5.5,6,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666
690,sbm,1.85,560,6.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
691,sbm,0.05,610,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
692,sbm,0.05,610,1.5,3,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
693,sbm,0.05,610,2.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0
