,model,alpha,length,loc_error,num_traj,UCL,eduN,UPV-MAT,Erasmus MC,WUST ML A,WUST ML B,BIT
298,sbm,0.25,210,4.33,5,0.8000000000000002,0.8000000000000002,1.0,1.0,0.8000000000000002,0.8000000000000002,0.4000000000000001
299,sbm,0.25,210,4.67,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666
300,sbm,0.25,210,7.0,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.20000000000000004
301,sbm,0.25,210,7.33,2,1.0,0.5,1.0,1.0,1.0,1.0,0.5
302,sbm,0.45,210,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
303,sbm,0.45,210,1.33,2,1.0,1.0,1.0,1.0,0.5,1.0,0.0
304,sbm,0.45,210,1.67,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
305,sbm,0.45,210,2.0,2,1.0,0.5,1.0,1.0,1.0,0.5,0.5
306,sbm,0.45,210,4.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
307,sbm,0.45,210,4.33,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5
308,sbm,0.45,210,4.67,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333
309,sbm,0.45,210,7.0,3,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
310,sbm,0.45,210,7.33,5,1.0,1.0,1.0,0.8000000000000002,1.0,0.4000000000000001,0.6
311,sbm,0.6500000000000001,210,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
312,sbm,0.6500000000000001,210,1.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
313,sbm,0.6500000000000001,210,1.67,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
314,sbm,0.6500000000000001,210,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,sbm,0.6500000000000001,210,4.0,4,1.0,1.0,0.75,1.0,1.0,0.25,0.25
316,sbm,0.6500000000000001,210,4.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
317,sbm,0.6500000000000001,210,4.67,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
318,sbm,0.6500000000000001,210,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
319,sbm,0.6500000000000001,210,7.33,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320,sbm,0.8500000000000001,210,1.33,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
321,sbm,0.8500000000000001,210,1.67,5,0.4000000000000001,0.6,0.6,0.6,0.20000000000000004,0.8000000000000002,0.0
322,sbm,0.8500000000000001,210,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
323,sbm,0.8500000000000001,210,4.33,7,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.14285714285714285
324,sbm,0.8500000000000001,210,4.67,4,1.0,1.0,0.5,0.75,0.75,0.75,0.0
325,sbm,0.8500000000000001,210,7.33,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
326,sbm,0.8500000000000001,210,10.0,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
327,sbm,1.05,210,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
328,sbm,1.05,210,1.67,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0
329,sbm,1.05,210,2.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
330,sbm,1.05,210,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
331,sbm,1.05,210,4.33,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
332,sbm,1.05,210,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
333,sbm,1.2500000000000002,210,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,sbm,1.2500000000000002,210,1.33,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
335,sbm,1.2500000000000002,210,4.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
336,sbm,1.2500000000000002,210,4.67,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
337,sbm,1.2500000000000002,210,7.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
338,sbm,1.2500000000000002,210,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
339,sbm,1.4500000000000002,210,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
340,sbm,1.4500000000000002,210,1.33,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
341,sbm,1.4500000000000002,210,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
342,sbm,1.4500000000000002,210,4.33,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
343,sbm,1.4500000000000002,210,4.67,3,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0
344,sbm,1.4500000000000002,210,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345,sbm,1.6500000000000001,210,1.33,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
346,sbm,1.6500000000000001,210,4.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0
347,sbm,1.6500000000000001,210,4.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
348,sbm,1.6500000000000001,210,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
349,sbm,1.6500000000000001,210,7.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
350,sbm,1.85,210,1.33,2,1.0,1.0,1.0,1.0,0.5,0.5,0.0
351,sbm,1.85,210,1.67,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
352,sbm,1.85,210,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
353,sbm,1.85,210,4.0,2,1.0,1.0,1.0,0.5,0.5,1.0,1.0
354,sbm,1.85,210,4.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
355,sbm,1.85,210,4.67,2,1.0,1.0,1.0,1.0,0.5,0.5,1.0
356,sbm,1.85,210,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
357,sbm,0.05,260,1.33,2,0.5,1.0,1.0,0.5,0.5,0.5,0.5
358,sbm,0.05,260,1.67,5,0.8000000000000002,0.6,0.6,0.4000000000000001,0.6,0.20000000000000004,0.20000000000000004
359,sbm,0.05,260,4.33,4,1.0,1.0,0.75,0.5,1.0,0.75,0.5
360,sbm,0.05,260,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
361,sbm,0.05,260,7.0,2,1.0,1.0,1.0,0.0,0.5,0.0,0.0
362,sbm,0.05,260,7.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
363,sbm,0.05,260,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
364,sbm,0.25,260,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
365,sbm,0.25,260,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
366,sbm,0.25,260,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
367,sbm,0.25,260,4.0,4,1.0,1.0,1.0,1.0,0.75,0.25,0.25
368,sbm,0.25,260,4.33,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
369,sbm,0.25,260,4.67,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
370,sbm,0.25,260,7.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
371,sbm,0.25,260,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
372,sbm,0.25,260,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
373,sbm,0.45,260,1.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
374,sbm,0.45,260,1.67,2,1.0,1.0,1.0,1.0,0.5,0.5,0.0
375,sbm,0.45,260,2.0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.5
376,sbm,0.45,260,4.0,4,1.0,1.0,0.75,0.75,1.0,0.25,0.75
377,sbm,0.45,260,4.33,4,0.75,1.0,1.0,1.0,1.0,0.5,0.25
378,sbm,0.45,260,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
379,sbm,0.45,260,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,sbm,0.45,260,7.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
381,sbm,0.6500000000000001,260,1.33,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
382,sbm,0.6500000000000001,260,1.67,2,1.0,1.0,1.0,1.0,0.0,0.0,0.5
383,sbm,0.6500000000000001,260,4.0,2,1.0,1.0,1.0,1.0,0.5,1.0,0.5
384,sbm,0.6500000000000001,260,4.33,4,1.0,1.0,1.0,1.0,1.0,0.5,0.5
385,sbm,0.6500000000000001,260,4.67,4,1.0,1.0,1.0,1.0,0.25,0.75,0.75
386,sbm,0.6500000000000001,260,7.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
387,sbm,0.6500000000000001,260,7.33,5,0.8000000000000002,0.6,1.0,0.6,0.6,0.20000000000000004,0.8000000000000002
388,sbm,0.8500000000000001,260,1.0,5,0.6,0.4000000000000001,0.8000000000000002,0.8000000000000002,0.6,0.4000000000000001,0.20000000000000004
389,sbm,0.8500000000000001,260,1.33,2,0.5,0.5,0.5,0.5,1.0,1.0,0.0
390,sbm,0.8500000000000001,260,1.67,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
391,sbm,0.8500000000000001,260,4.0,3,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
392,sbm,0.8500000000000001,260,4.33,9,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.1111111111111111
393,sbm,0.8500000000000001,260,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
394,sbm,0.8500000000000001,260,7.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0
395,sbm,0.8500000000000001,260,7.33,4,1.0,1.0,0.75,1.0,0.75,0.75,0.0
396,sbm,0.8500000000000001,260,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
397,sbm,1.05,260,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
398,sbm,1.05,260,1.33,2,0.5,0.5,0.5,0.5,1.0,0.0,0.0
399,sbm,1.05,260,1.67,3,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333
400,sbm,1.05,260,4.0,2,1.0,1.0,0.5,0.5,0.5,0.0,0.5
401,sbm,1.05,260,4.33,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333
402,sbm,1.05,260,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
403,sbm,1.05,260,7.33,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
404,sbm,1.2500000000000002,260,1.33,2,0.5,0.0,0.0,0.5,0.0,0.0,0.5
405,sbm,1.2500000000000002,260,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
406,sbm,1.2500000000000002,260,4.33,6,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0
407,sbm,1.2500000000000002,260,7.0,2,0.5,1.0,1.0,0.5,0.5,0.0,1.0
408,sbm,1.2500000000000002,260,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
409,sbm,1.2500000000000002,260,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
410,sbm,1.4500000000000002,260,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
411,sbm,1.4500000000000002,260,1.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
412,sbm,1.4500000000000002,260,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
413,sbm,1.4500000000000002,260,4.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
414,sbm,1.4500000000000002,260,4.33,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
415,sbm,1.4500000000000002,260,4.67,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
416,sbm,1.6500000000000001,260,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
417,sbm,1.6500000000000001,260,1.67,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
418,sbm,1.6500000000000001,260,4.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
419,sbm,1.6500000000000001,260,4.33,4,1.0,1.0,1.0,1.0,0.5,0.75,1.0
420,sbm,1.6500000000000001,260,4.67,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0
421,sbm,1.6500000000000001,260,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,sbm,1.85,260,1.33,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
423,sbm,1.85,260,1.67,2,1.0,1.0,1.0,0.5,1.0,1.0,0.5
424,sbm,1.85,260,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
425,sbm,1.85,260,4.0,4,1.0,1.0,1.0,1.0,0.75,0.25,1.0
426,sbm,1.85,260,4.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,sbm,1.85,260,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,sbm,1.85,260,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,sbm,0.05,310,1.33,5,1.0,1.0,1.0,1.0,0.8000000000000002,0.6,0.6
430,sbm,0.05,310,1.67,3,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
431,sbm,0.05,310,2.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
432,sbm,0.05,310,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,sbm,0.05,310,4.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
434,sbm,0.05,310,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
435,sbm,0.05,310,7.0,4,1.0,0.75,1.0,1.0,1.0,0.5,0.0
436,sbm,0.05,310,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
437,sbm,0.05,310,10.0,4,1.0,1.0,0.5,0.75,1.0,0.25,0.25
438,sbm,0.25,310,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
439,sbm,0.25,310,1.33,3,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0
440,sbm,0.25,310,4.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
441,sbm,0.25,310,4.33,7,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714
442,sbm,0.25,310,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,sbm,0.25,310,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
444,sbm,0.25,310,7.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
445,sbm,0.25,310,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
446,sbm,0.45,310,1.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
447,sbm,0.45,310,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,sbm,0.45,310,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
449,sbm,0.45,310,4.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
450,sbm,0.45,310,4.33,6,1.0,1.0,1.0,1.0,1.0,0.5,0.5
451,sbm,0.45,310,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
452,sbm,0.45,310,7.33,4,0.75,1.0,1.0,1.0,1.0,0.75,0.0
453,sbm,0.45,310,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,sbm,0.6500000000000001,310,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0
455,sbm,0.6500000000000001,310,1.33,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
456,sbm,0.6500000000000001,310,1.67,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
457,sbm,0.6500000000000001,310,2.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
458,sbm,0.6500000000000001,310,4.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
459,sbm,0.6500000000000001,310,4.33,2,1.0,1.0,0.5,1.0,0.5,0.0,0.5
460,sbm,0.6500000000000001,310,4.67,5,1.0,1.0,0.8000000000000002,1.0,1.0,0.8000000000000002,0.20000000000000004
461,sbm,0.6500000000000001,310,7.33,5,1.0,0.8000000000000002,1.0,1.0,1.0,0.6,0.20000000000000004
462,sbm,0.8500000000000001,310,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
463,sbm,0.8500000000000001,310,1.33,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
464,sbm,0.8500000000000001,310,4.33,7,1.0,1.0,1.0,1.0,0.8571428571428571,0.42857142857142855,0.14285714285714285
465,sbm,0.8500000000000001,310,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
466,sbm,0.8500000000000001,310,7.0,4,0.75,0.75,0.75,0.75,0.75,0.5,0.5
467,sbm,0.8500000000000001,310,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
468,sbm,1.05,310,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
469,sbm,1.05,310,1.33,2,0.5,0.5,1.0,0.5,0.5,0.5,0.0
470,sbm,1.05,310,1.67,2,0.5,1.0,1.0,0.5,0.5,0.5,1.0
471,sbm,1.05,310,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472,sbm,1.05,310,4.33,6,0.8333333333333334,1.0,1.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
473,sbm,1.05,310,4.67,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666
474,sbm,1.05,310,10.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
475,sbm,1.2500000000000002,310,1.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
476,sbm,1.2500000000000002,310,1.33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,sbm,1.2500000000000002,310,1.67,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
478,sbm,1.2500000000000002,310,2.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
479,sbm,1.2500000000000002,310,4.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
480,sbm,1.2500000000000002,310,4.33,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
481,sbm,1.2500000000000002,310,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
482,sbm,1.2500000000000002,310,7.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
483,sbm,1.2500000000000002,310,7.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
484,sbm,1.2500000000000002,310,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,sbm,1.4500000000000002,310,1.33,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
486,sbm,1.4500000000000002,310,1.67,2,1.0,1.0,1.0,0.5,1.0,1.0,0.0
487,sbm,1.4500000000000002,310,4.0,4,1.0,1.0,1.0,1.0,0.75,0.5,1.0
488,sbm,1.4500000000000002,310,4.33,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
489,sbm,1.4500000000000002,310,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,sbm,1.4500000000000002,310,7.0,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
491,sbm,1.4500000000000002,310,7.33,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,sbm,1.6500000000000001,310,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
493,sbm,1.6500000000000001,310,1.33,2,1.0,1.0,1.0,1.0,0.5,1.0,0.5
494,sbm,1.6500000000000001,310,1.67,2,1.0,1.0,0.5,1.0,1.0,0.0,1.0
495,sbm,1.6500000000000001,310,4.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,sbm,1.6500000000000001,310,4.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
497,sbm,1.6500000000000001,310,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
498,sbm,1.6500000000000001,310,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,sbm,1.6500000000000001,310,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,sbm,1.85,310,1.0,2,1.0,1.0,1.0,0.5,1.0,1.0,0.5
501,sbm,1.85,310,1.33,2,1.0,1.0,1.0,1.0,0.5,1.0,0.5
502,sbm,1.85,310,1.67,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666
503,sbm,1.85,310,4.33,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0
504,sbm,1.85,310,4.67,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,sbm,1.85,310,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,sbm,1.85,310,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,sbm,0.05,360,1.33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,sbm,0.05,360,1.67,3,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333
509,sbm,0.05,360,4.0,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5
510,sbm,0.05,360,4.33,4,0.75,0.75,0.5,1.0,0.75,0.25,0.0
511,sbm,0.05,360,4.67,3,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
512,sbm,0.05,360,7.0,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0
513,sbm,0.05,360,7.33,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
514,sbm,0.25,360,1.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
515,sbm,0.25,360,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,sbm,0.25,360,4.0,4,1.0,0.75,1.0,1.0,1.0,0.5,0.5
517,sbm,0.25,360,4.33,5,1.0,1.0,1.0,1.0,0.8000000000000002,0.6,0.4000000000000001
518,sbm,0.25,360,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519,sbm,0.25,360,7.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
520,sbm,0.25,360,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,sbm,0.25,360,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
522,sbm,0.45,360,1.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
523,sbm,0.45,360,1.67,2,1.0,1.0,1.0,1.0,1.0,0.0,0.5
524,sbm,0.45,360,4.33,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
525,sbm,0.45,360,4.67,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666
526,sbm,0.45,360,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
527,sbm,0.45,360,7.33,2,1.0,0.5,0.5,0.5,1.0,0.0,0.0
528,sbm,0.6500000000000001,360,1.33,5,1.0,1.0,1.0,1.0,1.0,0.4000000000000001,0.20000000000000004
529,sbm,0.6500000000000001,360,4.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
530,sbm,0.6500000000000001,360,4.33,8,1.0,1.0,1.0,1.0,1.0,0.625,0.375
531,sbm,0.6500000000000001,360,4.67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532,sbm,0.6500000000000001,360,7.33,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
533,sbm,0.6500000000000001,360,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
534,sbm,0.8500000000000001,360,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
535,sbm,0.8500000000000001,360,1.33,4,1.0,1.0,1.0,1.0,0.75,0.0,0.0
536,sbm,0.8500000000000001,360,1.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
537,sbm,0.8500000000000001,360,4.0,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0
538,sbm,0.8500000000000001,360,4.33,5,1.0,1.0,0.6,0.8000000000000002,0.6,0.8000000000000002,0.20000000000000004
539,sbm,0.8500000000000001,360,4.67,3,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
540,sbm,0.8500000000000001,360,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
541,sbm,0.8500000000000001,360,7.33,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0
542,sbm,1.05,360,1.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
543,sbm,1.05,360,1.67,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,sbm,1.05,360,2.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
545,sbm,1.05,360,4.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
546,sbm,1.05,360,4.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
547,sbm,1.05,360,4.67,2,1.0,1.0,0.5,0.5,1.0,0.5,0.0
548,sbm,1.05,360,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,sbm,1.05,360,7.33,3,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0
550,sbm,1.2500000000000002,360,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
551,sbm,1.2500000000000002,360,1.33,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
552,sbm,1.2500000000000002,360,1.67,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
553,sbm,1.2500000000000002,360,4.0,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
554,sbm,1.2500000000000002,360,4.33,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
555,sbm,1.2500000000000002,360,4.67,2,1.0,1.0,0.5,1.0,0.5,0.0,1.0
556,sbm,1.2500000000000002,360,7.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
557,sbm,1.2500000000000002,360,7.33,3,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
558,sbm,1.2500000000000002,360,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
559,sbm,1.4500000000000002,360,1.0,3,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
560,sbm,1.4500000000000002,360,1.67,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
561,sbm,1.4500000000000002,360,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
562,sbm,1.4500000000000002,360,4.0,2,1.0,1.0,1.0,1.0,0.5,1.0,0.0
563,sbm,1.4500000000000002,360,4.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
564,sbm,1.4500000000000002,360,4.67,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
565,sbm,1.4500000000000002,360,7.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
